datetime,unixtime,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,CLUSTER NUMBER,LAT,LON
2023-06-06 00:00:00,1686009600,2023,6,6,0,2301,0,32.36459013849107,139.2868376096245
2023-06-06 06:00:00,1686031200,2023,6,6,6,2301,0,32.891712308425404,139.66533843101732
2023-06-06 12:00:00,1686052800,2023,6,6,12,2301,0,33.68634493113942,140.32399130572
2023-06-06 18:00:00,1686074400,2023,6,6,18,2301,0,34.210638530981576,140.79193998035976
2023-06-07 00:00:00,1686096000,2023,6,7,0,2301,0,35.05653595026574,141.48506982877126
2023-06-07 06:00:00,1686117600,2023,6,7,6,2301,0,35.99976868170819,142.23779758468405
2023-06-07 12:00:00,1686139200,2023,6,7,12,2301,0,36.62674012066353,142.75721961061777
2023-06-07 18:00:00,1686160800,2023,6,7,18,2301,0,37.55449633989978,143.57880938654293
2023-06-08 00:00:00,1686182400,2023,6,8,0,2301,0,38.17273444943911,144.1234655596908
2023-06-08 06:00:00,1686204000,2023,6,8,6,2301,0,39.079433961167396,144.86085766761215
2023-06-08 12:00:00,1686225600,2023,6,8,12,2301,0,39.97930307114091,145.5342444235304
2023-06-08 18:00:00,1686247200,2023,6,8,18,2301,0,40.578032536307056,145.95034097534673
2023-06-09 00:00:00,1686268800,2023,6,9,0,2301,0,41.41425112600421,146.74665559892105
2023-06-09 06:00:00,1686290400,2023,6,9,6,2301,0,41.98634871557682,147.33087189836777
2023-06-09 12:00:00,1686312000,2023,6,9,12,2301,0,42.79037236553146,148.21070413434214
2023-06-09 18:00:00,1686333600,2023,6,9,18,2301,0,43.5273885595386,149.09062533040935
2023-06-10 00:00:00,1686355200,2023,6,10,0,2301,0,44.015335161142616,149.74496044178022
2023-06-10 06:00:00,1686376800,2023,6,10,6,2301,0,44.68828437004942,150.74069901810816
2023-06-10 12:00:00,1686398400,2023,6,10,12,2301,0,45.39714285714286,151.59714285714284
2023-06-14 15:16:21,1686755781,2023,6,14,15,2302,2,15.494230769230768,138.95384615384617
2023-06-14 21:16:21,1686777381,2023,6,14,21,2302,2,15.803755059686498,138.5024320922823
2023-06-15 03:16:21,1686798981,2023,6,15,3,2302,2,16.230606847082694,137.7197868201715
2023-06-15 09:16:21,1686820581,2023,6,15,9,2302,2,16.632993561320145,136.96878578281033
2023-06-15 15:16:21,1686842181,2023,6,15,15,2302,2,16.937309634211175,136.45120417633214
2023-06-15 21:16:21,1686863781,2023,6,15,21,2302,2,17.464101032351707,135.6231603258632
2023-06-16 03:16:21,1686885381,2023,6,16,3,2302,2,18.084351657737095,134.86161490315553
2023-06-16 09:16:21,1686906981,2023,6,16,9,2302,2,18.48021933570572,134.33456629971886
2023-06-16 15:16:21,1686928581,2023,6,16,15,2302,2,19.085663240123083,133.55203178303557
2023-06-16 21:16:21,1686950181,2023,6,16,21,2302,2,19.644039027569786,132.72525879472522
2023-06-17 03:16:21,1686971781,2023,6,17,3,2302,2,20.059387073530807,132.1851729732773
2023-06-17 09:16:21,1686993381,2023,6,17,9,2302,2,20.66979222913395,131.37226062181253
2023-06-17 15:16:21,1687014981,2023,6,17,15,2302,2,21.2954135641258,130.514366129767
2023-06-17 21:16:21,1687036581,2023,6,17,21,2302,2,21.734174462896526,129.96457472063173
2023-06-18 03:16:21,1687058181,2023,6,18,3,2302,2,22.423394314357495,129.1600118519858
2023-06-18 09:16:21,1687079781,2023,6,18,9,2302,2,23.131946342475814,128.41711437819106
2023-06-18 15:16:21,1687101381,2023,6,18,15,2302,2,23.656640071573598,127.98679108192363
2023-06-18 21:16:21,1687122981,2023,6,18,21,2302,2,24.492194422725024,127.40866830827447
2023-06-19 03:16:21,1687144581,2023,6,19,3,2302,2,25.37851821627015,126.93640835261814
2023-06-19 09:16:21,1687166181,2023,6,19,9,2302,2,25.978185506159928,126.69242954768919
2023-06-19 15:16:21,1687187781,2023,6,19,15,2302,2,26.885073624001695,126.4015542543625
2023-06-19 21:16:21,1687209381,2023,6,19,21,2302,2,27.791030656014073,126.28074219292557
2023-06-20 03:16:21,1687230981,2023,6,20,3,2302,2,28.376482960561717,126.2648642753387
2023-06-20 09:16:21,1687252581,2023,6,20,9,2302,2,29.196769679871593,126.28172257201203
2023-06-20 15:16:21,1687274181,2023,6,20,15,2302,2,30.02860767159151,126.39891346215417
2023-06-20 21:16:21,1687295781,2023,6,20,21,2302,2,30.63572841805507,126.43971162802373
2023-06-21 03:16:21,1687317381,2023,6,21,3,2302,2,31.467791911632574,126.51476741184204
2023-06-21 09:16:21,1687338981,2023,6,21,9,2302,2,32.259181397484774,126.67734369409196
2023-06-21 15:16:21,1687360581,2023,6,21,15,2302,2,32.76618494120773,126.83970210109015
2023-06-21 21:16:21,1687382181,2023,6,21,21,2302,2,33.48974348553601,127.20872814832077
2023-06-22 03:16:21,1687403781,2023,6,22,3,2302,2,34.2302795366581,127.6533766128677
2023-06-22 09:16:21,1687425381,2023,6,22,9,2302,2,34.69776942532986,127.98515372540545
2023-06-22 15:16:21,1687446981,2023,6,22,15,2302,2,35.35891051368591,128.5035023624896
2023-06-22 21:16:21,1687468581,2023,6,22,21,2302,2,35.94810649120021,129.03668868952184
2023-06-23 03:16:21,1687490181,2023,6,23,3,2302,2,36.2936809990072,129.41449744570468
2023-06-23 09:16:21,1687511781,2023,6,23,9,2302,2,36.82011311628318,129.9749709024892
2023-06-23 15:16:21,1687533381,2023,6,23,15,2302,2,37.24194281716512,130.49743811318606
2023-06-23 21:16:21,1687554981,2023,6,23,21,2302,2,37.61153846153846,131.1557692307692
2023-06-28 06:32:43,1687933963,2023,6,28,6,2303,0,17.42285714285714,144.77999999999997
2023-06-28 12:32:43,1687955563,2023,6,28,12,2303,0,17.997105118583605,144.38415262054886
2023-06-28 18:32:43,1687977163,2023,6,28,18,2303,0,18.917354118955227,143.7149933989054
2023-06-29 00:32:43,1687998763,2023,6,29,0,2303,0,19.46322294850417,143.23332227116163
2023-06-29 06:32:43,1688020363,2023,6,29,6,2303,0,20.224814875902165,142.44997929502415
2023-06-29 12:32:43,1688041963,2023,6,29,12,2303,0,21.004613700705487,141.7027515458868
2023-06-29 18:32:43,1688063563,2023,6,29,18,2303,0,21.550247279849316,141.19923990082907
2023-06-30 00:32:43,1688085163,2023,6,30,0,2303,0,22.325150737281028,140.55171011163074
2023-06-30 06:32:43,1688106763,2023,6,30,6,2303,0,22.83896880691533,140.17729307134283
2023-06-30 12:32:43,1688128363,2023,6,30,12,2303,0,23.64794909069266,139.64996294242053
2023-06-30 18:32:43,1688149963,2023,6,30,18,2303,0,24.442674986594454,139.24354950858927
2023-07-01 00:32:43,1688171563,2023,7,1,0,2303,0,24.993845713947273,139.01301949524017
2023-07-01 06:32:43,1688193163,2023,7,1,6,2303,0,25.840075483957825,138.67443018483928
2023-07-01 12:32:43,1688214763,2023,7,1,12,2303,0,26.414314199046302,138.42493952588833
2023-07-01 18:32:43,1688236363,2023,7,1,18,2303,0,27.33876192322241,138.15984900888867
2023-07-02 00:32:43,1688257963,2023,7,2,0,2303,0,28.383708320301995,138.0533570196097
2023-07-02 06:32:43,1688279563,2023,7,2,6,2303,0,29.038877917068824,138.06324609856878
2023-07-02 12:32:43,1688301163,2023,7,2,12,2303,0,29.99814204461354,138.29030693592514
2023-07-02 18:32:43,1688322763,2023,7,2,18,2303,0,30.630349956720245,138.46393171415716
2023-07-03 00:32:43,1688344363,2023,7,3,0,2303,0,31.55052221283461,138.80497722405866
2023-07-03 06:32:43,1688365963,2023,7,3,6,2303,0,32.36459013849107,139.2868376096245
2023-07-03 12:32:43,1688387563,2023,7,3,12,2303,0,32.891712308425404,139.66533843101732
2023-07-03 18:32:43,1688409163,2023,7,3,18,2303,0,33.68634493113942,140.32399130572
2023-07-04 00:32:43,1688430763,2023,7,4,0,2303,0,34.210638530981576,140.79193998035976
2023-07-04 06:32:43,1688452363,2023,7,4,6,2303,0,35.05653595026574,141.48506982877126
2023-07-04 12:32:43,1688473963,2023,7,4,12,2303,0,35.99976868170819,142.23779758468405
2023-07-04 18:32:43,1688495563,2023,7,4,18,2303,0,36.62674012066353,142.75721961061777
2023-07-05 00:32:43,1688517163,2023,7,5,0,2303,0,37.55449633989978,143.57880938654293
2023-07-05 06:32:43,1688538763,2023,7,5,6,2303,0,38.17273444943911,144.1234655596908
2023-07-05 12:32:43,1688560363,2023,7,5,12,2303,0,39.079433961167396,144.86085766761215
2023-07-05 18:32:43,1688581963,2023,7,5,18,2303,0,39.97930307114091,145.5342444235304
2023-07-06 00:32:43,1688603563,2023,7,6,0,2303,0,40.578032536307056,145.95034097534673
2023-07-06 06:32:43,1688625163,2023,7,6,6,2303,0,41.41425112600421,146.74665559892105
2023-07-06 12:32:43,1688646763,2023,7,6,12,2303,0,41.98634871557682,147.33087189836777
2023-07-06 18:32:43,1688668363,2023,7,6,18,2303,0,42.79037236553146,148.21070413434214
2023-07-07 00:32:43,1688689963,2023,7,7,0,2303,0,43.5273885595386,149.09062533040935
2023-07-07 06:32:43,1688711563,2023,7,7,6,2303,0,44.015335161142616,149.74496044178022
2023-07-07 12:32:43,1688733163,2023,7,7,12,2303,0,44.68828437004942,150.74069901810816
2023-07-07 18:32:43,1688754763,2023,7,7,18,2303,0,45.39714285714286,151.59714285714284
2023-07-11 21:49:05,1689112145,2023,7,11,21,2304,2,15.494230769230768,138.95384615384617
2023-07-12 03:49:05,1689133745,2023,7,12,3,2304,2,15.803755059686498,138.5024320922823
2023-07-12 09:49:05,1689155345,2023,7,12,9,2304,2,16.230606847082694,137.7197868201715
2023-07-12 15:49:05,1689176945,2023,7,12,15,2304,2,16.632993561320145,136.96878578281033
2023-07-12 21:49:05,1689198545,2023,7,12,21,2304,2,16.937309634211175,136.45120417633214
2023-07-13 03:49:05,1689220145,2023,7,13,3,2304,2,17.464101032351707,135.6231603258632
2023-07-13 09:49:05,1689241745,2023,7,13,9,2304,2,18.084351657737095,134.86161490315553
2023-07-13 15:49:05,1689263345,2023,7,13,15,2304,2,18.48021933570572,134.33456629971886
2023-07-13 21:49:05,1689284945,2023,7,13,21,2304,2,19.085663240123083,133.55203178303557
2023-07-14 03:49:05,1689306545,2023,7,14,3,2304,2,19.644039027569786,132.72525879472522
2023-07-14 09:49:05,1689328145,2023,7,14,9,2304,2,20.059387073530807,132.1851729732773
2023-07-14 15:49:05,1689349745,2023,7,14,15,2304,2,20.66979222913395,131.37226062181253
2023-07-14 21:49:05,1689371345,2023,7,14,21,2304,2,21.2954135641258,130.514366129767
2023-07-15 03:49:05,1689392945,2023,7,15,3,2304,2,21.734174462896526,129.96457472063173
2023-07-15 09:49:05,1689414545,2023,7,15,9,2304,2,22.423394314357495,129.1600118519858
2023-07-15 15:49:05,1689436145,2023,7,15,15,2304,2,23.131946342475814,128.41711437819106
2023-07-15 21:49:05,1689457745,2023,7,15,21,2304,2,23.656640071573598,127.98679108192363
2023-07-16 03:49:05,1689479345,2023,7,16,3,2304,2,24.492194422725024,127.40866830827447
2023-07-16 09:49:05,1689500945,2023,7,16,9,2304,2,25.37851821627015,126.93640835261814
2023-07-16 15:49:05,1689522545,2023,7,16,15,2304,2,25.978185506159928,126.69242954768919
2023-07-16 21:49:05,1689544145,2023,7,16,21,2304,2,26.885073624001695,126.4015542543625
2023-07-17 03:49:05,1689565745,2023,7,17,3,2304,2,27.791030656014073,126.28074219292557
2023-07-17 09:49:05,1689587345,2023,7,17,9,2304,2,28.376482960561717,126.2648642753387
2023-07-17 15:49:05,1689608945,2023,7,17,15,2304,2,29.196769679871593,126.28172257201203
2023-07-17 21:49:05,1689630545,2023,7,17,21,2304,2,30.02860767159151,126.39891346215417
2023-07-18 03:49:05,1689652145,2023,7,18,3,2304,2,30.63572841805507,126.43971162802373
2023-07-18 09:49:05,1689673745,2023,7,18,9,2304,2,31.467791911632574,126.51476741184204
2023-07-18 15:49:05,1689695345,2023,7,18,15,2304,2,32.259181397484774,126.67734369409196
2023-07-18 21:49:05,1689716945,2023,7,18,21,2304,2,32.76618494120773,126.83970210109015
2023-07-19 03:49:05,1689738545,2023,7,19,3,2304,2,33.48974348553601,127.20872814832077
2023-07-19 09:49:05,1689760145,2023,7,19,9,2304,2,34.2302795366581,127.6533766128677
2023-07-19 15:49:05,1689781745,2023,7,19,15,2304,2,34.69776942532986,127.98515372540545
2023-07-19 21:49:05,1689803345,2023,7,19,21,2304,2,35.35891051368591,128.5035023624896
2023-07-20 03:49:05,1689824945,2023,7,20,3,2304,2,35.94810649120021,129.03668868952184
2023-07-20 09:49:05,1689846545,2023,7,20,9,2304,2,36.2936809990072,129.41449744570468
2023-07-20 15:49:05,1689868145,2023,7,20,15,2304,2,36.82011311628318,129.9749709024892
2023-07-20 21:49:05,1689889745,2023,7,20,21,2304,2,37.24194281716512,130.49743811318606
2023-07-21 03:49:05,1689911345,2023,7,21,3,2304,2,37.61153846153846,131.1557692307692
2023-07-25 13:05:27,1690290327,2023,7,25,13,2305,0,17.42285714285714,144.77999999999997
2023-07-25 19:05:27,1690311927,2023,7,25,19,2305,0,17.997105118583605,144.38415262054886
2023-07-26 01:05:27,1690333527,2023,7,26,1,2305,0,18.917354118955227,143.7149933989054
2023-07-26 07:05:27,1690355127,2023,7,26,7,2305,0,19.46322294850417,143.23332227116163
2023-07-26 13:05:27,1690376727,2023,7,26,13,2305,0,20.224814875902165,142.44997929502415
2023-07-26 19:05:27,1690398327,2023,7,26,19,2305,0,21.004613700705487,141.7027515458868
2023-07-27 01:05:27,1690419927,2023,7,27,1,2305,0,21.550247279849316,141.19923990082907
2023-07-27 07:05:27,1690441527,2023,7,27,7,2305,0,22.325150737281028,140.55171011163074
2023-07-27 13:05:27,1690463127,2023,7,27,13,2305,0,22.83896880691533,140.17729307134283
2023-07-27 19:05:27,1690484727,2023,7,27,19,2305,0,23.64794909069266,139.64996294242053
2023-07-28 01:05:27,1690506327,2023,7,28,1,2305,0,24.442674986594454,139.24354950858927
2023-07-28 07:05:27,1690527927,2023,7,28,7,2305,0,24.993845713947273,139.01301949524017
2023-07-28 13:05:27,1690549527,2023,7,28,13,2305,0,25.840075483957825,138.67443018483928
2023-07-28 19:05:27,1690571127,2023,7,28,19,2305,0,26.414314199046302,138.42493952588833
2023-07-29 01:05:27,1690592727,2023,7,29,1,2305,0,27.33876192322241,138.15984900888867
2023-07-29 07:05:27,1690614327,2023,7,29,7,2305,0,28.383708320301995,138.0533570196097
2023-07-29 13:05:27,1690635927,2023,7,29,13,2305,0,29.038877917068824,138.06324609856878
2023-07-29 19:05:27,1690657527,2023,7,29,19,2305,0,29.99814204461354,138.29030693592514
2023-07-30 01:05:27,1690679127,2023,7,30,1,2305,0,30.630349956720245,138.46393171415716
2023-07-30 07:05:27,1690700727,2023,7,30,7,2305,0,31.55052221283461,138.80497722405866
2023-07-30 13:05:27,1690722327,2023,7,30,13,2305,0,32.36459013849107,139.2868376096245
2023-07-30 19:05:27,1690743927,2023,7,30,19,2305,0,32.891712308425404,139.66533843101732
2023-07-31 01:05:27,1690765527,2023,7,31,1,2305,0,33.68634493113942,140.32399130572
2023-07-31 07:05:27,1690787127,2023,7,31,7,2305,0,34.210638530981576,140.79193998035976
2023-07-31 13:05:27,1690808727,2023,7,31,13,2305,0,35.05653595026574,141.48506982877126
2023-07-31 19:05:27,1690830327,2023,7,31,19,2305,0,35.99976868170819,142.23779758468405
2023-08-01 01:05:27,1690851927,2023,8,1,1,2305,0,36.62674012066353,142.75721961061777
2023-08-01 07:05:27,1690873527,2023,8,1,7,2305,0,37.55449633989978,143.57880938654293
2023-08-01 13:05:27,1690895127,2023,8,1,13,2305,0,38.17273444943911,144.1234655596908
2023-08-01 19:05:27,1690916727,2023,8,1,19,2305,0,39.079433961167396,144.86085766761215
2023-08-02 01:05:27,1690938327,2023,8,2,1,2305,0,39.97930307114091,145.5342444235304
2023-08-02 07:05:27,1690959927,2023,8,2,7,2305,0,40.578032536307056,145.95034097534673
2023-08-02 13:05:27,1690981527,2023,8,2,13,2305,0,41.41425112600421,146.74665559892105
2023-08-02 19:05:27,1691003127,2023,8,2,19,2305,0,41.98634871557682,147.33087189836777
2023-08-03 01:05:27,1691024727,2023,8,3,1,2305,0,42.79037236553146,148.21070413434214
2023-08-03 07:05:27,1691046327,2023,8,3,7,2305,0,43.5273885595386,149.09062533040935
2023-08-03 13:05:27,1691067927,2023,8,3,13,2305,0,44.015335161142616,149.74496044178022
2023-08-03 19:05:27,1691089527,2023,8,3,19,2305,0,44.68828437004942,150.74069901810816
2023-08-04 01:05:27,1691111127,2023,8,4,1,2305,0,45.39714285714286,151.59714285714284
2023-08-08 04:21:49,1691468509,2023,8,8,4,2306,2,15.494230769230768,138.95384615384617
2023-08-08 10:21:49,1691490109,2023,8,8,10,2306,2,15.803755059686498,138.5024320922823
2023-08-08 16:21:49,1691511709,2023,8,8,16,2306,2,16.230606847082694,137.7197868201715
2023-08-08 22:21:49,1691533309,2023,8,8,22,2306,2,16.632993561320145,136.96878578281033
2023-08-09 04:21:49,1691554909,2023,8,9,4,2306,2,16.937309634211175,136.45120417633214
2023-08-09 10:21:49,1691576509,2023,8,9,10,2306,2,17.464101032351707,135.6231603258632
2023-08-09 16:21:49,1691598109,2023,8,9,16,2306,2,18.084351657737095,134.86161490315553
2023-08-09 22:21:49,1691619709,2023,8,9,22,2306,2,18.48021933570572,134.33456629971886
2023-08-10 04:21:49,1691641309,2023,8,10,4,2306,2,19.085663240123083,133.55203178303557
2023-08-10 10:21:49,1691662909,2023,8,10,10,2306,2,19.644039027569786,132.72525879472522
2023-08-10 16:21:49,1691684509,2023,8,10,16,2306,2,20.059387073530807,132.1851729732773
2023-08-10 22:21:49,1691706109,2023,8,10,22,2306,2,20.66979222913395,131.37226062181253
2023-08-11 04:21:49,1691727709,2023,8,11,4,2306,2,21.2954135641258,130.514366129767
2023-08-11 10:21:49,1691749309,2023,8,11,10,2306,2,21.734174462896526,129.96457472063173
2023-08-11 16:21:49,1691770909,2023,8,11,16,2306,2,22.423394314357495,129.1600118519858
2023-08-11 22:21:49,1691792509,2023,8,11,22,2306,2,23.131946342475814,128.41711437819106
2023-08-12 04:21:49,1691814109,2023,8,12,4,2306,2,23.656640071573598,127.98679108192363
2023-08-12 10:21:49,1691835709,2023,8,12,10,2306,2,24.492194422725024,127.40866830827447
2023-08-12 16:21:49,1691857309,2023,8,12,16,2306,2,25.37851821627015,126.93640835261814
2023-08-12 22:21:49,1691878909,2023,8,12,22,2306,2,25.978185506159928,126.69242954768919
2023-08-13 04:21:49,1691900509,2023,8,13,4,2306,2,26.885073624001695,126.4015542543625
2023-08-13 10:21:49,1691922109,2023,8,13,10,2306,2,27.791030656014073,126.28074219292557
2023-08-13 16:21:49,1691943709,2023,8,13,16,2306,2,28.376482960561717,126.2648642753387
2023-08-13 22:21:49,1691965309,2023,8,13,22,2306,2,29.196769679871593,126.28172257201203
2023-08-14 04:21:49,1691986909,2023,8,14,4,2306,2,30.02860767159151,126.39891346215417
2023-08-14 10:21:49,1692008509,2023,8,14,10,2306,2,30.63572841805507,126.43971162802373
2023-08-14 16:21:49,1692030109,2023,8,14,16,2306,2,31.467791911632574,126.51476741184204
2023-08-14 22:21:49,1692051709,2023,8,14,22,2306,2,32.259181397484774,126.67734369409196
2023-08-15 04:21:49,1692073309,2023,8,15,4,2306,2,32.76618494120773,126.83970210109015
2023-08-15 10:21:49,1692094909,2023,8,15,10,2306,2,33.48974348553601,127.20872814832077
2023-08-15 16:21:49,1692116509,2023,8,15,16,2306,2,34.2302795366581,127.6533766128677
2023-08-15 22:21:49,1692138109,2023,8,15,22,2306,2,34.69776942532986,127.98515372540545
2023-08-16 04:21:49,1692159709,2023,8,16,4,2306,2,35.35891051368591,128.5035023624896
2023-08-16 10:21:49,1692181309,2023,8,16,10,2306,2,35.94810649120021,129.03668868952184
2023-08-16 16:21:49,1692202909,2023,8,16,16,2306,2,36.2936809990072,129.41449744570468
2023-08-16 22:21:49,1692224509,2023,8,16,22,2306,2,36.82011311628318,129.9749709024892
2023-08-17 04:21:49,1692246109,2023,8,17,4,2306,2,37.24194281716512,130.49743811318606
2023-08-17 10:21:49,1692267709,2023,8,17,10,2306,2,37.61153846153846,131.1557692307692
2023-08-21 19:38:10,1692646690,2023,8,21,19,2307,0,17.42285714285714,144.77999999999997
2023-08-22 01:38:10,1692668290,2023,8,22,1,2307,0,17.997105118583605,144.38415262054886
2023-08-22 07:38:10,1692689890,2023,8,22,7,2307,0,18.917354118955227,143.7149933989054
2023-08-22 13:38:10,1692711490,2023,8,22,13,2307,0,19.46322294850417,143.23332227116163
2023-08-22 19:38:10,1692733090,2023,8,22,19,2307,0,20.224814875902165,142.44997929502415
2023-08-23 01:38:10,1692754690,2023,8,23,1,2307,0,21.004613700705487,141.7027515458868
2023-08-23 07:38:10,1692776290,2023,8,23,7,2307,0,21.550247279849316,141.19923990082907
2023-08-23 13:38:10,1692797890,2023,8,23,13,2307,0,22.325150737281028,140.55171011163074
2023-08-23 19:38:10,1692819490,2023,8,23,19,2307,0,22.83896880691533,140.17729307134283
2023-08-24 01:38:10,1692841090,2023,8,24,1,2307,0,23.64794909069266,139.64996294242053
2023-08-24 07:38:10,1692862690,2023,8,24,7,2307,0,24.442674986594454,139.24354950858927
2023-08-24 13:38:10,1692884290,2023,8,24,13,2307,0,24.993845713947273,139.01301949524017
2023-08-24 19:38:10,1692905890,2023,8,24,19,2307,0,25.840075483957825,138.67443018483928
2023-08-25 01:38:10,1692927490,2023,8,25,1,2307,0,26.414314199046302,138.42493952588833
2023-08-25 07:38:10,1692949090,2023,8,25,7,2307,0,27.33876192322241,138.15984900888867
2023-08-25 13:38:10,1692970690,2023,8,25,13,2307,0,28.383708320301995,138.0533570196097
2023-08-25 19:38:10,1692992290,2023,8,25,19,2307,0,29.038877917068824,138.06324609856878
2023-08-26 01:38:10,1693013890,2023,8,26,1,2307,0,29.99814204461354,138.29030693592514
2023-08-26 07:38:10,1693035490,2023,8,26,7,2307,0,30.630349956720245,138.46393171415716
2023-08-26 13:38:10,1693057090,2023,8,26,13,2307,0,31.55052221283461,138.80497722405866
2023-08-26 19:38:10,1693078690,2023,8,26,19,2307,0,32.36459013849107,139.2868376096245
2023-08-27 01:38:10,1693100290,2023,8,27,1,2307,0,32.891712308425404,139.66533843101732
2023-08-27 07:38:10,1693121890,2023,8,27,7,2307,0,33.68634493113942,140.32399130572
2023-08-27 13:38:10,1693143490,2023,8,27,13,2307,0,34.210638530981576,140.79193998035976
2023-08-27 19:38:10,1693165090,2023,8,27,19,2307,0,35.05653595026574,141.48506982877126
2023-08-28 01:38:10,1693186690,2023,8,28,1,2307,0,35.99976868170819,142.23779758468405
2023-08-28 07:38:10,1693208290,2023,8,28,7,2307,0,36.62674012066353,142.75721961061777
2023-08-28 13:38:10,1693229890,2023,8,28,13,2307,0,37.55449633989978,143.57880938654293
2023-08-28 19:38:10,1693251490,2023,8,28,19,2307,0,38.17273444943911,144.1234655596908
2023-08-29 01:38:10,1693273090,2023,8,29,1,2307,0,39.079433961167396,144.86085766761215
2023-08-29 07:38:10,1693294690,2023,8,29,7,2307,0,39.97930307114091,145.5342444235304
2023-08-29 13:38:10,1693316290,2023,8,29,13,2307,0,40.578032536307056,145.95034097534673
2023-08-29 19:38:10,1693337890,2023,8,29,19,2307,0,41.41425112600421,146.74665559892105
2023-08-30 01:38:10,1693359490,2023,8,30,1,2307,0,41.98634871557682,147.33087189836777
2023-08-30 07:38:10,1693381090,2023,8,30,7,2307,0,42.79037236553146,148.21070413434214
2023-08-30 13:38:10,1693402690,2023,8,30,13,2307,0,43.5273885595386,149.09062533040935
2023-08-30 19:38:10,1693424290,2023,8,30,19,2307,0,44.015335161142616,149.74496044178022
2023-08-31 01:38:10,1693445890,2023,8,31,1,2307,0,44.68828437004942,150.74069901810816
2023-08-31 07:38:10,1693467490,2023,8,31,7,2307,0,45.39714285714286,151.59714285714284
2023-09-04 10:54:32,1693824872,2023,9,4,10,2308,1,16.6,151.60833333333332
2023-09-04 16:54:32,1693846472,2023,9,4,16,2308,1,17.279735802775395,151.25793962807737
2023-09-04 22:54:32,1693868072,2023,9,4,22,2308,1,18.505692526798914,150.7330574464969
2023-09-05 04:54:32,1693889672,2023,9,5,4,2308,1,19.709406444774768,149.79269529775132
2023-09-05 10:54:32,1693911272,2023,9,5,10,2308,1,20.94013213012949,148.56972856260714
2023-09-05 16:54:32,1693932872,2023,9,5,16,2308,1,21.740111376930432,147.71343560665204
2023-09-05 22:54:32,1693954472,2023,9,5,22,2308,1,22.962111597488725,146.51531475068725
2023-09-06 04:54:32,1693976072,2023,9,6,4,2308,1,24.179069325980688,145.50081697015912
2023-09-06 10:54:32,1693997672,2023,9,6,10,2308,1,25.505842736186533,144.9801067646241
2023-09-06 16:54:32,1694019272,2023,9,6,16,2308,1,26.41718199363702,144.8907659603141
2023-09-06 22:54:32,1694040872,2023,9,6,22,2308,1,27.929521161591353,144.8477723931621
2023-09-07 04:54:32,1694062472,2023,9,7,4,2308,1,29.428432691136454,145.03952559177827
2023-09-07 10:54:32,1694084072,2023,9,7,10,2308,1,30.833296609176386,145.4245431409516
2023-09-07 16:54:32,1694105672,2023,9,7,16,2308,1,31.683675898568783,145.75665492558855
2023-09-07 22:54:32,1694127272,2023,9,7,22,2308,1,32.98770139358663,146.21784132681452
2023-09-08 04:54:32,1694148872,2023,9,8,4,2308,1,34.239184171248546,146.92653872401004
2023-09-08 10:54:32,1694170472,2023,9,8,10,2308,1,35.450217197428515,147.83931243690296
2023-09-08 16:54:32,1694192072,2023,9,8,16,2308,1,36.23193682520967,148.54845846315445
2023-09-08 22:54:32,1694213672,2023,9,8,22,2308,1,37.43020900335237,149.74307095756507
