datetime,unixtime,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,CLUSTER NUMBER,LAT,LON
2023-06-06 00:00:00,1686009600,2023,6,6,0,2301,0,32.36459013849107,139.2868376096245
2023-06-06 06:00:00,1686031200,2023,6,6,6,2301,0,32.891712308425404,139.66533843101732
2023-06-06 12:00:00,1686052800,2023,6,6,12,2301,0,33.68634493113942,140.32399130572
2023-06-06 18:00:00,1686074400,2023,6,6,18,2301,0,34.210638530981576,140.79193998035976
2023-06-07 00:00:00,1686096000,2023,6,7,0,2301,0,35.05653595026574,141.48506982877126
2023-06-07 06:00:00,1686117600,2023,6,7,6,2301,0,35.99976868170819,142.23779758468405
2023-06-07 12:00:00,1686139200,2023,6,7,12,2301,0,36.62674012066353,142.75721961061777
2023-06-07 18:00:00,1686160800,2023,6,7,18,2301,0,37.55449633989978,143.57880938654293
2023-06-08 00:00:00,1686182400,2023,6,8,0,2301,0,38.17273444943911,144.1234655596908
2023-06-08 06:00:00,1686204000,2023,6,8,6,2301,0,39.079433961167396,144.86085766761215
2023-06-08 12:00:00,1686225600,2023,6,8,12,2301,0,39.97930307114091,145.5342444235304
2023-06-08 18:00:00,1686247200,2023,6,8,18,2301,0,40.578032536307056,145.95034097534673
2023-06-09 00:00:00,1686268800,2023,6,9,0,2301,0,41.41425112600421,146.74665559892105
2023-06-09 06:00:00,1686290400,2023,6,9,6,2301,0,41.98634871557682,147.33087189836777
2023-06-09 12:00:00,1686312000,2023,6,9,12,2301,0,42.79037236553146,148.21070413434214
2023-06-09 18:00:00,1686333600,2023,6,9,18,2301,0,43.5273885595386,149.09062533040935
2023-06-10 00:00:00,1686355200,2023,6,10,0,2301,0,44.015335161142616,149.74496044178022
2023-06-10 06:00:00,1686376800,2023,6,10,6,2301,0,44.68828437004942,150.74069901810816
2023-06-10 12:00:00,1686398400,2023,6,10,12,2301,0,45.39714285714286,151.59714285714284
2023-06-17 16:00:00,1687017600,2023,6,17,16,2302,2,15.494230769230768,138.95384615384617
2023-06-17 22:00:00,1687039200,2023,6,17,22,2302,2,15.803755059686498,138.5024320922823
2023-06-18 04:00:00,1687060800,2023,6,18,4,2302,2,16.230606847082694,137.7197868201715
2023-06-18 10:00:00,1687082400,2023,6,18,10,2302,2,16.632993561320145,136.96878578281033
2023-06-18 16:00:00,1687104000,2023,6,18,16,2302,2,16.937309634211175,136.45120417633214
2023-06-18 22:00:00,1687125600,2023,6,18,22,2302,2,17.464101032351707,135.6231603258632
2023-06-19 04:00:00,1687147200,2023,6,19,4,2302,2,18.084351657737095,134.86161490315553
2023-06-19 10:00:00,1687168800,2023,6,19,10,2302,2,18.48021933570572,134.33456629971886
2023-06-19 16:00:00,1687190400,2023,6,19,16,2302,2,19.085663240123083,133.55203178303557
2023-06-19 22:00:00,1687212000,2023,6,19,22,2302,2,19.644039027569786,132.72525879472522
2023-06-20 04:00:00,1687233600,2023,6,20,4,2302,2,20.059387073530807,132.1851729732773
2023-06-20 10:00:00,1687255200,2023,6,20,10,2302,2,20.66979222913395,131.37226062181253
2023-06-20 16:00:00,1687276800,2023,6,20,16,2302,2,21.2954135641258,130.514366129767
2023-06-20 22:00:00,1687298400,2023,6,20,22,2302,2,21.734174462896526,129.96457472063173
2023-06-21 04:00:00,1687320000,2023,6,21,4,2302,2,22.423394314357495,129.1600118519858
2023-06-21 10:00:00,1687341600,2023,6,21,10,2302,2,23.131946342475814,128.41711437819106
2023-06-21 16:00:00,1687363200,2023,6,21,16,2302,2,23.656640071573598,127.98679108192363
2023-06-21 22:00:00,1687384800,2023,6,21,22,2302,2,24.492194422725024,127.40866830827447
2023-06-22 04:00:00,1687406400,2023,6,22,4,2302,2,25.37851821627015,126.93640835261814
2023-06-22 10:00:00,1687428000,2023,6,22,10,2302,2,25.978185506159928,126.69242954768919
2023-06-22 16:00:00,1687449600,2023,6,22,16,2302,2,26.885073624001695,126.4015542543625
2023-06-22 22:00:00,1687471200,2023,6,22,22,2302,2,27.791030656014073,126.28074219292557
2023-06-23 04:00:00,1687492800,2023,6,23,4,2302,2,28.376482960561717,126.2648642753387
2023-06-23 10:00:00,1687514400,2023,6,23,10,2302,2,29.196769679871593,126.28172257201203
2023-06-23 16:00:00,1687536000,2023,6,23,16,2302,2,30.02860767159151,126.39891346215417
2023-06-23 22:00:00,1687557600,2023,6,23,22,2302,2,30.63572841805507,126.43971162802373
2023-06-24 04:00:00,1687579200,2023,6,24,4,2302,2,31.467791911632574,126.51476741184204
2023-06-24 10:00:00,1687600800,2023,6,24,10,2302,2,32.259181397484774,126.67734369409196
2023-06-24 16:00:00,1687622400,2023,6,24,16,2302,2,32.76618494120773,126.83970210109015
2023-06-24 22:00:00,1687644000,2023,6,24,22,2302,2,33.48974348553601,127.20872814832077
2023-06-25 04:00:00,1687665600,2023,6,25,4,2302,2,34.2302795366581,127.6533766128677
2023-06-25 10:00:00,1687687200,2023,6,25,10,2302,2,34.69776942532986,127.98515372540545
2023-06-25 16:00:00,1687708800,2023,6,25,16,2302,2,35.35891051368591,128.5035023624896
2023-06-25 22:00:00,1687730400,2023,6,25,22,2302,2,35.94810649120021,129.03668868952184
2023-06-26 04:00:00,1687752000,2023,6,26,4,2302,2,36.2936809990072,129.41449744570468
2023-06-26 10:00:00,1687773600,2023,6,26,10,2302,2,36.82011311628318,129.9749709024892
2023-06-26 16:00:00,1687795200,2023,6,26,16,2302,2,37.24194281716512,130.49743811318606
2023-06-26 22:00:00,1687816800,2023,6,26,22,2302,2,37.61153846153846,131.1557692307692
2023-07-04 08:00:00,1688457600,2023,7,4,8,2303,0,17.42285714285714,144.77999999999997
2023-07-04 14:00:00,1688479200,2023,7,4,14,2303,0,17.997105118583605,144.38415262054886
2023-07-04 20:00:00,1688500800,2023,7,4,20,2303,0,18.917354118955227,143.7149933989054
2023-07-05 02:00:00,1688522400,2023,7,5,2,2303,0,19.46322294850417,143.23332227116163
2023-07-05 08:00:00,1688544000,2023,7,5,8,2303,0,20.224814875902165,142.44997929502415
2023-07-05 14:00:00,1688565600,2023,7,5,14,2303,0,21.004613700705487,141.7027515458868
2023-07-05 20:00:00,1688587200,2023,7,5,20,2303,0,21.550247279849316,141.19923990082907
2023-07-06 02:00:00,1688608800,2023,7,6,2,2303,0,22.325150737281028,140.55171011163074
2023-07-06 08:00:00,1688630400,2023,7,6,8,2303,0,22.83896880691533,140.17729307134283
2023-07-06 14:00:00,1688652000,2023,7,6,14,2303,0,23.64794909069266,139.64996294242053
2023-07-06 20:00:00,1688673600,2023,7,6,20,2303,0,24.442674986594454,139.24354950858927
2023-07-07 02:00:00,1688695200,2023,7,7,2,2303,0,24.993845713947273,139.01301949524017
2023-07-07 08:00:00,1688716800,2023,7,7,8,2303,0,25.840075483957825,138.67443018483928
2023-07-07 14:00:00,1688738400,2023,7,7,14,2303,0,26.414314199046302,138.42493952588833
2023-07-07 20:00:00,1688760000,2023,7,7,20,2303,0,27.33876192322241,138.15984900888867
2023-07-08 02:00:00,1688781600,2023,7,8,2,2303,0,28.383708320301995,138.0533570196097
2023-07-08 08:00:00,1688803200,2023,7,8,8,2303,0,29.038877917068824,138.06324609856878
2023-07-08 14:00:00,1688824800,2023,7,8,14,2303,0,29.99814204461354,138.29030693592514
2023-07-08 20:00:00,1688846400,2023,7,8,20,2303,0,30.630349956720245,138.46393171415716
2023-07-09 02:00:00,1688868000,2023,7,9,2,2303,0,31.55052221283461,138.80497722405866
2023-07-09 08:00:00,1688889600,2023,7,9,8,2303,0,32.36459013849107,139.2868376096245
2023-07-09 14:00:00,1688911200,2023,7,9,14,2303,0,32.891712308425404,139.66533843101732
2023-07-09 20:00:00,1688932800,2023,7,9,20,2303,0,33.68634493113942,140.32399130572
2023-07-10 02:00:00,1688954400,2023,7,10,2,2303,0,34.210638530981576,140.79193998035976
2023-07-10 08:00:00,1688976000,2023,7,10,8,2303,0,35.05653595026574,141.48506982877126
2023-07-10 14:00:00,1688997600,2023,7,10,14,2303,0,35.99976868170819,142.23779758468405
2023-07-10 20:00:00,1689019200,2023,7,10,20,2303,0,36.62674012066353,142.75721961061777
2023-07-11 02:00:00,1689040800,2023,7,11,2,2303,0,37.55449633989978,143.57880938654293
2023-07-11 08:00:00,1689062400,2023,7,11,8,2303,0,38.17273444943911,144.1234655596908
2023-07-11 14:00:00,1689084000,2023,7,11,14,2303,0,39.079433961167396,144.86085766761215
2023-07-11 20:00:00,1689105600,2023,7,11,20,2303,0,39.97930307114091,145.5342444235304
2023-07-12 02:00:00,1689127200,2023,7,12,2,2303,0,40.578032536307056,145.95034097534673
2023-07-12 08:00:00,1689148800,2023,7,12,8,2303,0,41.41425112600421,146.74665559892105
2023-07-12 14:00:00,1689170400,2023,7,12,14,2303,0,41.98634871557682,147.33087189836777
2023-07-12 20:00:00,1689192000,2023,7,12,20,2303,0,42.79037236553146,148.21070413434214
2023-07-13 02:00:00,1689213600,2023,7,13,2,2303,0,43.5273885595386,149.09062533040935
2023-07-13 08:00:00,1689235200,2023,7,13,8,2303,0,44.015335161142616,149.74496044178022
2023-07-13 14:00:00,1689256800,2023,7,13,14,2303,0,44.68828437004942,150.74069901810816
2023-07-13 20:00:00,1689278400,2023,7,13,20,2303,0,45.39714285714286,151.59714285714284
2023-07-21 00:00:00,1689897600,2023,7,21,0,2304,2,15.494230769230768,138.95384615384617
2023-07-21 06:00:00,1689919200,2023,7,21,6,2304,2,15.803755059686498,138.5024320922823
2023-07-21 12:00:00,1689940800,2023,7,21,12,2304,2,16.230606847082694,137.7197868201715
2023-07-21 18:00:00,1689962400,2023,7,21,18,2304,2,16.632993561320145,136.96878578281033
2023-07-22 00:00:00,1689984000,2023,7,22,0,2304,2,16.937309634211175,136.45120417633214
2023-07-22 06:00:00,1690005600,2023,7,22,6,2304,2,17.464101032351707,135.6231603258632
2023-07-22 12:00:00,1690027200,2023,7,22,12,2304,2,18.084351657737095,134.86161490315553
2023-07-22 18:00:00,1690048800,2023,7,22,18,2304,2,18.48021933570572,134.33456629971886
2023-07-23 00:00:00,1690070400,2023,7,23,0,2304,2,19.085663240123083,133.55203178303557
2023-07-23 06:00:00,1690092000,2023,7,23,6,2304,2,19.644039027569786,132.72525879472522
2023-07-23 12:00:00,1690113600,2023,7,23,12,2304,2,20.059387073530807,132.1851729732773
2023-07-23 18:00:00,1690135200,2023,7,23,18,2304,2,20.66979222913395,131.37226062181253
2023-07-24 00:00:00,1690156800,2023,7,24,0,2304,2,21.2954135641258,130.514366129767
2023-07-24 06:00:00,1690178400,2023,7,24,6,2304,2,21.734174462896526,129.96457472063173
2023-07-24 12:00:00,1690200000,2023,7,24,12,2304,2,22.423394314357495,129.1600118519858
2023-07-24 18:00:00,1690221600,2023,7,24,18,2304,2,23.131946342475814,128.41711437819106
2023-07-25 00:00:00,1690243200,2023,7,25,0,2304,2,23.656640071573598,127.98679108192363
2023-07-25 06:00:00,1690264800,2023,7,25,6,2304,2,24.492194422725024,127.40866830827447
2023-07-25 12:00:00,1690286400,2023,7,25,12,2304,2,25.37851821627015,126.93640835261814
2023-07-25 18:00:00,1690308000,2023,7,25,18,2304,2,25.978185506159928,126.69242954768919
2023-07-26 00:00:00,1690329600,2023,7,26,0,2304,2,26.885073624001695,126.4015542543625
2023-07-26 06:00:00,1690351200,2023,7,26,6,2304,2,27.791030656014073,126.28074219292557
2023-07-26 12:00:00,1690372800,2023,7,26,12,2304,2,28.376482960561717,126.2648642753387
2023-07-26 18:00:00,1690394400,2023,7,26,18,2304,2,29.196769679871593,126.28172257201203
2023-07-27 00:00:00,1690416000,2023,7,27,0,2304,2,30.02860767159151,126.39891346215417
2023-07-27 06:00:00,1690437600,2023,7,27,6,2304,2,30.63572841805507,126.43971162802373
2023-07-27 12:00:00,1690459200,2023,7,27,12,2304,2,31.467791911632574,126.51476741184204
2023-07-27 18:00:00,1690480800,2023,7,27,18,2304,2,32.259181397484774,126.67734369409196
2023-07-28 00:00:00,1690502400,2023,7,28,0,2304,2,32.76618494120773,126.83970210109015
2023-07-28 06:00:00,1690524000,2023,7,28,6,2304,2,33.48974348553601,127.20872814832077
2023-07-28 12:00:00,1690545600,2023,7,28,12,2304,2,34.2302795366581,127.6533766128677
2023-07-28 18:00:00,1690567200,2023,7,28,18,2304,2,34.69776942532986,127.98515372540545
2023-07-29 00:00:00,1690588800,2023,7,29,0,2304,2,35.35891051368591,128.5035023624896
2023-07-29 06:00:00,1690610400,2023,7,29,6,2304,2,35.94810649120021,129.03668868952184
2023-07-29 12:00:00,1690632000,2023,7,29,12,2304,2,36.2936809990072,129.41449744570468
2023-07-29 18:00:00,1690653600,2023,7,29,18,2304,2,36.82011311628318,129.9749709024892
2023-07-30 00:00:00,1690675200,2023,7,30,0,2304,2,37.24194281716512,130.49743811318606
2023-07-30 06:00:00,1690696800,2023,7,30,6,2304,2,37.61153846153846,131.1557692307692
2023-08-06 16:00:00,1691337600,2023,8,6,16,2305,1,16.6,151.60833333333332
2023-08-06 22:00:00,1691359200,2023,8,6,22,2305,1,17.279735802775395,151.25793962807737
2023-08-07 04:00:00,1691380800,2023,8,7,4,2305,1,18.505692526798914,150.7330574464969
2023-08-07 10:00:00,1691402400,2023,8,7,10,2305,1,19.709406444774768,149.79269529775132
2023-08-07 16:00:00,1691424000,2023,8,7,16,2305,1,20.94013213012949,148.56972856260714
2023-08-07 22:00:00,1691445600,2023,8,7,22,2305,1,21.740111376930432,147.71343560665204
2023-08-08 04:00:00,1691467200,2023,8,8,4,2305,1,22.962111597488725,146.51531475068725
2023-08-08 10:00:00,1691488800,2023,8,8,10,2305,1,24.179069325980688,145.50081697015912
2023-08-08 16:00:00,1691510400,2023,8,8,16,2305,1,25.505842736186533,144.9801067646241
2023-08-08 22:00:00,1691532000,2023,8,8,22,2305,1,26.41718199363702,144.8907659603141
2023-08-09 04:00:00,1691553600,2023,8,9,4,2305,1,27.929521161591353,144.8477723931621
2023-08-09 10:00:00,1691575200,2023,8,9,10,2305,1,29.428432691136454,145.03952559177827
2023-08-09 16:00:00,1691596800,2023,8,9,16,2305,1,30.833296609176386,145.4245431409516
2023-08-09 22:00:00,1691618400,2023,8,9,22,2305,1,31.683675898568783,145.75665492558855
2023-08-10 04:00:00,1691640000,2023,8,10,4,2305,1,32.98770139358663,146.21784132681452
2023-08-10 10:00:00,1691661600,2023,8,10,10,2305,1,34.239184171248546,146.92653872401004
2023-08-10 16:00:00,1691683200,2023,8,10,16,2305,1,35.450217197428515,147.83931243690296
2023-08-10 22:00:00,1691704800,2023,8,10,22,2305,1,36.23193682520967,148.54845846315445
2023-08-11 04:00:00,1691726400,2023,8,11,4,2305,1,37.43020900335237,149.74307095756507
2023-08-11 10:00:00,1691748000,2023,8,11,10,2305,1,38.590631260910364,150.97714884534224
2023-08-11 16:00:00,1691769600,2023,8,11,16,2305,1,39.6559375252808,152.24905985169778
2023-08-11 22:00:00,1691791200,2023,8,11,22,2305,1,40.27305165673399,153.1729879790435
2023-08-12 04:00:00,1691812800,2023,8,12,4,2305,1,41.16049750242186,154.5799578007018
2023-08-12 10:00:00,1691834400,2023,8,12,10,2305,1,42.02333396672763,155.82153156430013
2023-08-12 16:00:00,1691856000,2023,8,12,16,2305,1,42.62640971838734,157.1495930554389
2023-08-12 22:00:00,1691877600,2023,8,12,22,2305,1,42.94587473375204,158.17052240476752
2023-08-13 04:00:00,1691899200,2023,8,13,4,2305,1,43.45209280591109,159.77290701653277
2023-08-13 10:00:00,1691920800,2023,8,13,10,2305,1,43.969247967313315,161.39286182924093
2023-08-13 16:00:00,1691942400,2023,8,13,16,2305,1,44.43164743004116,163.08334733682793
2023-08-13 22:00:00,1691964000,2023,8,13,22,2305,1,44.78270044117826,164.18162808302785
2023-08-14 04:00:00,1691985600,2023,8,14,4,2305,1,45.2070350373767,165.65412264689948
2023-08-14 10:00:00,1692007200,2023,8,14,10,2305,1,45.48410876733133,167.27099088459556
2023-08-14 16:00:00,1692028800,2023,8,14,16,2305,1,45.78978676164355,168.9153005326912
2023-08-14 22:00:00,1692050400,2023,8,14,22,2305,1,45.956642804763874,169.98830610714197
2023-08-15 04:00:00,1692072000,2023,8,15,4,2305,1,46.26026578155366,171.58854775835582
2023-08-15 10:00:00,1692093600,2023,8,15,10,2305,1,46.677907210938706,173.17987969362298
2023-08-15 16:00:00,1692115200,2023,8,15,16,2305,1,47.00000000000001,174.93333333333337
2023-08-23 08:00:00,1692777600,2023,8,23,8,2306,2,15.494230769230768,138.95384615384617
2023-08-23 14:00:00,1692799200,2023,8,23,14,2306,2,15.803755059686498,138.5024320922823
2023-08-23 20:00:00,1692820800,2023,8,23,20,2306,2,16.230606847082694,137.7197868201715
2023-08-24 02:00:00,1692842400,2023,8,24,2,2306,2,16.632993561320145,136.96878578281033
2023-08-24 08:00:00,1692864000,2023,8,24,8,2306,2,16.937309634211175,136.45120417633214
2023-08-24 14:00:00,1692885600,2023,8,24,14,2306,2,17.464101032351707,135.6231603258632
2023-08-24 20:00:00,1692907200,2023,8,24,20,2306,2,18.084351657737095,134.86161490315553
2023-08-25 02:00:00,1692928800,2023,8,25,2,2306,2,18.48021933570572,134.33456629971886
2023-08-25 08:00:00,1692950400,2023,8,25,8,2306,2,19.085663240123083,133.55203178303557
2023-08-25 14:00:00,1692972000,2023,8,25,14,2306,2,19.644039027569786,132.72525879472522
2023-08-25 20:00:00,1692993600,2023,8,25,20,2306,2,20.059387073530807,132.1851729732773
2023-08-26 02:00:00,1693015200,2023,8,26,2,2306,2,20.66979222913395,131.37226062181253
2023-08-26 08:00:00,1693036800,2023,8,26,8,2306,2,21.2954135641258,130.514366129767
2023-08-26 14:00:00,1693058400,2023,8,26,14,2306,2,21.734174462896526,129.96457472063173
2023-08-26 20:00:00,1693080000,2023,8,26,20,2306,2,22.423394314357495,129.1600118519858
2023-08-27 02:00:00,1693101600,2023,8,27,2,2306,2,23.131946342475814,128.41711437819106
2023-08-27 08:00:00,1693123200,2023,8,27,8,2306,2,23.656640071573598,127.98679108192363
2023-08-27 14:00:00,1693144800,2023,8,27,14,2306,2,24.492194422725024,127.40866830827447
2023-08-27 20:00:00,1693166400,2023,8,27,20,2306,2,25.37851821627015,126.93640835261814
2023-08-28 02:00:00,1693188000,2023,8,28,2,2306,2,25.978185506159928,126.69242954768919
2023-08-28 08:00:00,1693209600,2023,8,28,8,2306,2,26.885073624001695,126.4015542543625
2023-08-28 14:00:00,1693231200,2023,8,28,14,2306,2,27.791030656014073,126.28074219292557
2023-08-28 20:00:00,1693252800,2023,8,28,20,2306,2,28.376482960561717,126.2648642753387
2023-08-29 02:00:00,1693274400,2023,8,29,2,2306,2,29.196769679871593,126.28172257201203
2023-08-29 08:00:00,1693296000,2023,8,29,8,2306,2,30.02860767159151,126.39891346215417
2023-08-29 14:00:00,1693317600,2023,8,29,14,2306,2,30.63572841805507,126.43971162802373
2023-08-29 20:00:00,1693339200,2023,8,29,20,2306,2,31.467791911632574,126.51476741184204
2023-08-30 02:00:00,1693360800,2023,8,30,2,2306,2,32.259181397484774,126.67734369409196
2023-08-30 08:00:00,1693382400,2023,8,30,8,2306,2,32.76618494120773,126.83970210109015
2023-08-30 14:00:00,1693404000,2023,8,30,14,2306,2,33.48974348553601,127.20872814832077
2023-08-30 20:00:00,1693425600,2023,8,30,20,2306,2,34.2302795366581,127.6533766128677
2023-08-31 02:00:00,1693447200,2023,8,31,2,2306,2,34.69776942532986,127.98515372540545
2023-08-31 08:00:00,1693468800,2023,8,31,8,2306,2,35.35891051368591,128.5035023624896
2023-08-31 14:00:00,1693490400,2023,8,31,14,2306,2,35.94810649120021,129.03668868952184
2023-08-31 20:00:00,1693512000,2023,8,31,20,2306,2,36.2936809990072,129.41449744570468
2023-09-01 02:00:00,1693533600,2023,9,1,2,2306,2,36.82011311628318,129.9749709024892
2023-09-01 08:00:00,1693555200,2023,9,1,8,2306,2,37.24194281716512,130.49743811318606
2023-09-01 14:00:00,1693576800,2023,9,1,14,2306,2,37.61153846153846,131.1557692307692
2023-09-09 00:00:00,1694217600,2023,9,9,0,2307,0,17.42285714285714,144.77999999999997
2023-09-09 06:00:00,1694239200,2023,9,9,6,2307,0,17.997105118583605,144.38415262054886
2023-09-09 12:00:00,1694260800,2023,9,9,12,2307,0,18.917354118955227,143.7149933989054
2023-09-09 18:00:00,1694282400,2023,9,9,18,2307,0,19.46322294850417,143.23332227116163
2023-09-10 00:00:00,1694304000,2023,9,10,0,2307,0,20.224814875902165,142.44997929502415
2023-09-10 06:00:00,1694325600,2023,9,10,6,2307,0,21.004613700705487,141.7027515458868
2023-09-10 12:00:00,1694347200,2023,9,10,12,2307,0,21.550247279849316,141.19923990082907
2023-09-10 18:00:00,1694368800,2023,9,10,18,2307,0,22.325150737281028,140.55171011163074
2023-09-11 00:00:00,1694390400,2023,9,11,0,2307,0,22.83896880691533,140.17729307134283
2023-09-11 06:00:00,1694412000,2023,9,11,6,2307,0,23.64794909069266,139.64996294242053
2023-09-11 12:00:00,1694433600,2023,9,11,12,2307,0,24.442674986594454,139.24354950858927
2023-09-11 18:00:00,1694455200,2023,9,11,18,2307,0,24.993845713947273,139.01301949524017
2023-09-12 00:00:00,1694476800,2023,9,12,0,2307,0,25.840075483957825,138.67443018483928
2023-09-12 06:00:00,1694498400,2023,9,12,6,2307,0,26.414314199046302,138.42493952588833
2023-09-12 12:00:00,1694520000,2023,9,12,12,2307,0,27.33876192322241,138.15984900888867
2023-09-12 18:00:00,1694541600,2023,9,12,18,2307,0,28.383708320301995,138.0533570196097
2023-09-13 00:00:00,1694563200,2023,9,13,0,2307,0,29.038877917068824,138.06324609856878
2023-09-13 06:00:00,1694584800,2023,9,13,6,2307,0,29.99814204461354,138.29030693592514
2023-09-13 12:00:00,1694606400,2023,9,13,12,2307,0,30.630349956720245,138.46393171415716
2023-09-13 18:00:00,1694628000,2023,9,13,18,2307,0,31.55052221283461,138.80497722405866
2023-09-14 00:00:00,1694649600,2023,9,14,0,2307,0,32.36459013849107,139.2868376096245
2023-09-14 06:00:00,1694671200,2023,9,14,6,2307,0,32.891712308425404,139.66533843101732
2023-09-14 12:00:00,1694692800,2023,9,14,12,2307,0,33.68634493113942,140.32399130572
2023-09-14 18:00:00,1694714400,2023,9,14,18,2307,0,34.210638530981576,140.79193998035976
2023-09-15 00:00:00,1694736000,2023,9,15,0,2307,0,35.05653595026574,141.48506982877126
2023-09-15 06:00:00,1694757600,2023,9,15,6,2307,0,35.99976868170819,142.23779758468405
2023-09-15 12:00:00,1694779200,2023,9,15,12,2307,0,36.62674012066353,142.75721961061777
2023-09-15 18:00:00,1694800800,2023,9,15,18,2307,0,37.55449633989978,143.57880938654293
2023-09-16 00:00:00,1694822400,2023,9,16,0,2307,0,38.17273444943911,144.1234655596908
2023-09-16 06:00:00,1694844000,2023,9,16,6,2307,0,39.079433961167396,144.86085766761215
2023-09-16 12:00:00,1694865600,2023,9,16,12,2307,0,39.97930307114091,145.5342444235304
2023-09-16 18:00:00,1694887200,2023,9,16,18,2307,0,40.578032536307056,145.95034097534673
2023-09-17 00:00:00,1694908800,2023,9,17,0,2307,0,41.41425112600421,146.74665559892105
2023-09-17 06:00:00,1694930400,2023,9,17,6,2307,0,41.98634871557682,147.33087189836777
2023-09-17 12:00:00,1694952000,2023,9,17,12,2307,0,42.79037236553146,148.21070413434214
2023-09-17 18:00:00,1694973600,2023,9,17,18,2307,0,43.5273885595386,149.09062533040935
2023-09-18 00:00:00,1694995200,2023,9,18,0,2307,0,44.015335161142616,149.74496044178022
2023-09-18 06:00:00,1695016800,2023,9,18,6,2307,0,44.68828437004942,150.74069901810816
2023-09-18 12:00:00,1695038400,2023,9,18,12,2307,0,45.39714285714286,151.59714285714284
2023-09-25 16:00:00,1695657600,2023,9,25,16,2308,1,16.6,151.60833333333332
2023-09-25 22:00:00,1695679200,2023,9,25,22,2308,1,17.279735802775395,151.25793962807737
2023-09-26 04:00:00,1695700800,2023,9,26,4,2308,1,18.505692526798914,150.7330574464969
2023-09-26 10:00:00,1695722400,2023,9,26,10,2308,1,19.709406444774768,149.79269529775132
2023-09-26 16:00:00,1695744000,2023,9,26,16,2308,1,20.94013213012949,148.56972856260714
2023-09-26 22:00:00,1695765600,2023,9,26,22,2308,1,21.740111376930432,147.71343560665204
2023-09-27 04:00:00,1695787200,2023,9,27,4,2308,1,22.962111597488725,146.51531475068725
2023-09-27 10:00:00,1695808800,2023,9,27,10,2308,1,24.179069325980688,145.50081697015912
2023-09-27 16:00:00,1695830400,2023,9,27,16,2308,1,25.505842736186533,144.9801067646241
2023-09-27 22:00:00,1695852000,2023,9,27,22,2308,1,26.41718199363702,144.8907659603141
2023-09-28 04:00:00,1695873600,2023,9,28,4,2308,1,27.929521161591353,144.8477723931621
2023-09-28 10:00:00,1695895200,2023,9,28,10,2308,1,29.428432691136454,145.03952559177827
2023-09-28 16:00:00,1695916800,2023,9,28,16,2308,1,30.833296609176386,145.4245431409516
2023-09-28 22:00:00,1695938400,2023,9,28,22,2308,1,31.683675898568783,145.75665492558855
2023-09-29 04:00:00,1695960000,2023,9,29,4,2308,1,32.98770139358663,146.21784132681452
2023-09-29 10:00:00,1695981600,2023,9,29,10,2308,1,34.239184171248546,146.92653872401004
2023-09-29 16:00:00,1696003200,2023,9,29,16,2308,1,35.450217197428515,147.83931243690296
2023-09-29 22:00:00,1696024800,2023,9,29,22,2308,1,36.23193682520967,148.54845846315445
2023-09-30 04:00:00,1696046400,2023,9,30,4,2308,1,37.43020900335237,149.74307095756507
2023-09-30 10:00:00,1696068000,2023,9,30,10,2308,1,38.590631260910364,150.97714884534224
2023-09-30 16:00:00,1696089600,2023,9,30,16,2308,1,39.6559375252808,152.24905985169778
